 INFO  Accepting connections at http://localhost:51809
 HTTP  28/07/2025 19:02:48 ::1 Returned 304 in 1 ms
 HTTP  28/07/2025 19:02:48 ::1 GET /js/screenshot-import/image-loader.js
 HTTP  28/07/2025 19:02:48 ::1 GET /js/screenshot-import/auto-cropper.js
 HTTP  28/07/2025 19:02:48 ::1 GET /js/screenshot-import/image-preprocessor.js
 HTTP  28/07/2025 19:02:48 ::1 GET /js/screenshot-import/template-manager.js
 HTTP  28/07/2025 19:02:48 ::1 Returned 304 in 2 ms
 HTTP  28/07/2025 19:02:48 ::1 Returned 304 in 1 ms
 HTTP  28/07/2025 19:02:48 ::1 Returned 304 in 1 ms
 HTTP  28/07/2025 19:02:48 ::1 Returned 304 in 1 ms
 HTTP  28/07/2025 19:02:48 ::1 GET /js/screenshot-import/template-extractor.js
 HTTP  28/07/2025 19:02:48 ::1 Returned 304 in 1 ms
 HTTP  28/07/2025 19:02:48 ::1 GET /favicon.ico?
 HTTP  28/07/2025 19:02:48 ::1 Returned 304 in 1 ms
